Sent date,DD,Category name,Main vs REM,Subject,Sendings,OR clean %,length of subject,Personalization,Emoji,Urgency,Tone,Price or Discount,imperative ,product,Month,letter_count
2024-09-16,Friday,NL Interval,MAIN,Premiumtryck upp till 78% rabatt!,46953,0.1684,0,0,0,0,0,1,0,1,9,25
2024-03-13,Sunday,NL Interval,MAIN,WOW! Canvastavla 80x60cm för 189 kr,28677,0.1505,0,0,0,0,1,1,0,1,3,21
2024-01-30,Sunday,NL Interval,MAIN,Dekorativ inredning för hemmet till de bästa priset,41241,0.184,0,0,0,0,0,0,0,1,1,42
2024-08-01,Monday,NL Interval,MAIN,Premiumtryck upp till 78% rabatt!,20244,0.1442,0,0,0,0,0,1,0,1,8,25
2024-01-30,Sunday,NL Interval,MAIN,3 format ➔ 3 dagar ➔ 1 pris,27696,0.142,0,0,0,1,1,0,0,0,1,15
2024-08-05,Friday,NL Interval,MAIN,Hem och livsstil-produkter från 49 kr,32670,0.1308,0,0,0,0,0,0,0,1,8,28
2024-04-03,Sunday,NL Interval,MAIN,Dekorativ inredning för hemmet till de bästa priset,41481,0.1804,0,0,0,0,0,0,0,1,4,42
2024-05-18,Wednesday,NL Interval,MAIN,Canvastavla 100x75cm för bara 199 kr,40818,0.1779,0,0,0,0,0,1,0,1,5,22
2024-07-29,Friday,NL Interval,MAIN,Premiumtryck upp till 78% rabatt!,35568,0.1377,0,0,0,0,0,1,0,1,7,25
2024-07-24,Sunday,NL Interval,MAIN,3 format ➔ 3 dagar ➔ 1 pris,33888,0.1246,0,0,0,1,1,0,0,0,7,15
2024-02-12,Sunday,NL Interval,MAIN,3 format ➔ 3 dagar ➔ 1 pris,44685,0.1008,0,0,0,1,1,0,0,0,2,15
2024-10-21,Friday,NL Interval,MAIN,Hem och livsstil-produkter från 49 kr,47604,0.1565,0,0,0,0,0,0,0,1,10,28
2024-04-24,Sunday,NL Interval,MAIN,3 format ➔ 3 dagar ➔ 1 pris,31698,0.1299,0,0,0,1,1,0,0,0,4,15
2024-11-21,Tuesday,NL Interval,MAIN,"&#x1f4af; Ju större duk, desto större rabatt! Black Friday erbjudande!",9585,0.0588,1,0,1,1,0,0,0,1,11,47
2024-02-16,Wednesday,NL Interval,MAIN,Otroligt ✨ 3 XXL-format för 249 kr styck,42762,0.1985,0,0,1,0,1,1,0,0,2,26
2024-01-28,Friday,NL Interval,MAIN,Hem och livsstil-produkter från 49 kr,27768,0.1611,0,0,0,0,0,0,0,1,1,28
2024-12-03,Sunday,NL Interval,MAIN,Skynda dig | -54% på XXL-Canvastavla!,241302,0.0756,0,0,0,1,1,1,1,1,12,24
2024-08-24,Wednesday,NL Interval,MAIN,Otroligt ✨ 3 XXL-format för 249 kr styck,47727,0.1644,0,0,1,0,1,1,0,0,8,26
2024-02-25,Friday,NL Interval,MAIN,Premiumtryck upp till 78% rabatt!,33183,0.1422,0,0,0,0,0,1,0,1,2,25
2024-04-23,Sunday,NL Interval,MAIN,(72h) Upp till 65% rabatt på Väggdekorationer!,207036,0.0746,0,0,0,1,0,1,0,1,4,30
2024-08-17,Wednesday,NL Interval,MAIN,"Dina bilder på Canvastavla eller Fotopresenter från 49,50 kr",45069,0.1642,1,0,0,0,0,1,0,1,8,45
2024-06-24,Friday,NL Interval,MAIN,Personlig väggdekoration till fantastiska priser!,32019,0.1279,0,0,0,0,0,0,0,1,6,43
2024-03-04,Friday,NL Interval,MAIN,Personlig väggdekoration till fantastiska priser!,31806,0.1524,0,0,0,0,0,0,0,1,3,43
2024-06-26,Sunday,NL Interval,MAIN,3 format ➔ 3 dagar ➔ 1 pris,32637,0.1138,0,0,0,1,1,0,0,0,6,15
2024-02-10,Friday,NL Interval,MAIN,Premiumtryck upp till 78% rabatt!,53775,0.1512,0,0,0,0,0,1,0,1,2,25
2024-02-25,Friday,NL Interval,MAIN,Hem och livsstil-produkter från 49 kr,26970,0.1507,0,0,0,0,0,0,0,1,2,28
2024-11-26,Sunday,NL Interval,MAIN,3 dagar - 4 produkter - upp till 76% rabatt!,240996,0.0692,0,0,0,1,0,1,0,0,11,27
2024-03-17,Friday,NL Interval,MAIN,Upp till -63% på favorit Väggdekorationer!,207096,0.0831,0,0,0,0,0,1,0,1,3,30
2024-01-22,Sunday,NL Interval,MAIN,3 format ➔ 3 dagar ➔ 1 pris,44784,0.1182,0,0,0,1,1,0,0,0,1,15
2024-05-25,Wednesday,NL Interval,MAIN,"Dina bilder på Canvastavla eller Fotopresenter från 49,50 kr",40170,0.1762,1,0,0,0,0,1,0,1,5,45
2024-08-05,Friday,NL Interval,MAIN,Premiumtryck upp till 78% rabatt!,46032,0.1727,0,0,0,0,0,1,0,1,8,25
2024-11-11,Friday,NL Interval,MAIN,Hem och livsstil-produkter från 49 kr,47250,0.1535,0,0,0,0,0,0,0,1,11,28
2024-07-08,Friday,NL Interval,MAIN,Personlig väggdekoration till fantastiska priser!,33129,0.1424,0,0,0,0,0,0,0,1,7,43
2024-01-16,Sunday,NL Interval,MAIN,WOW! Canvastavla 80x60cm för 189 kr,39321,0.2053,0,0,0,0,1,1,0,1,1,21
2024-10-07,Friday,NL Interval,MAIN,Premiumtryck upp till 78% rabatt!,48885,0.1723,0,0,0,0,0,1,0,1,10,25
2024-12-23,Friday,NL Interval,MAIN,Personlig väggdekoration till fantastiska priser!,44316,0.1354,0,0,0,0,0,0,0,1,12,43
2024-03-23,Wednesday,NL Interval,MAIN,Otroligt ✨ 3 XXL-format för 249 kr styck,30342,0.1676,0,0,1,0,1,1,0,0,3,26
2024-01-27,Friday,NL Interval,MAIN,Premiumtryck upp till 78% rabatt!,46455,0.1307,0,0,0,0,0,1,0,1,1,25
2024-03-20,Sunday,NL Interval,MAIN,WOW! Canvastavla 80x60cm för 189 kr,40803,0.176,0,0,0,0,1,1,0,1,3,21
2024-04-24,Sunday,NL Interval,MAIN,Dekorativ inredning för hemmet till de bästa priset,40860,0.1701,0,0,0,0,0,0,0,1,4,42
2024-04-01,Friday,NL Interval,MAIN,Personlig väggdekoration till fantastiska priser!,28935,0.1661,0,0,0,0,0,0,0,1,4,43
2024-06-03,Friday,NL Interval,MAIN,Hem och livsstil-produkter från 49 kr,31704,0.1317,0,0,0,0,0,0,0,1,6,28
2024-06-16,Friday,NL Interval,MAIN,2 dagar | Canvastavlor från endast 185 kr!,2736,0.1272,0,0,0,1,0,1,0,1,6,28
2024-02-11,Friday,NL Interval,MAIN,Premiumtryck upp till 78% rabatt!,28056,0.168,0,0,0,0,0,1,0,1,2,25
2024-01-11,Wednesday,NL Interval,MAIN,"Dina bilder på Canvastavla eller Fotopresenter från 49,50 kr",52203,0.164,1,0,0,0,0,1,0,1,1,45
2024-06-05,Sunday,NL Interval,MAIN,3 format ➔ 3 dagar ➔ 1 pris,31533,0.1276,0,0,0,1,1,0,0,0,6,15
2024-03-10,Friday,NL Interval,MAIN,Hem och livsstil-produkter från 49 kr,44271,0.125,0,0,0,0,0,0,0,1,3,28
2024-01-14,Friday,NL Interval,MAIN,Hem och livsstil-produkter från 49 kr,24546,0.1689,0,0,0,0,0,0,0,1,1,28
2024-09-23,Friday,NL Interval,MAIN,Personlig väggdekoration till fantastiska priser!,46191,0.1629,0,0,0,0,0,0,0,1,9,43
2024-04-10,Sunday,NL Interval,MAIN,3 format ➔ 3 dagar ➔ 1 pris,28227,0.1469,0,0,0,1,1,0,0,0,4,15
2024-12-23,Friday,NL Interval,MAIN,Premiumtryck upp till 78% rabatt!,46587,0.1327,0,0,0,0,0,1,0,1,12,25
2024-10-02,Sunday,NL Interval,MAIN,3 format ➔ 3 dagar ➔ 1 pris,45351,0.1586,0,0,0,1,1,0,0,0,10,15
2024-08-20,Sunday,NL Interval,MAIN,3 dagar - 4 produkter - upp till 76% rabatt!,4260,0.0824,0,0,0,1,0,1,0,0,8,27
2024-09-10,Sunday,NL Interval,MAIN,(72h) Upp till 65% rabatt på Väggdekorationer!,4464,0.0786,0,0,0,1,0,1,0,1,9,30
2024-04-29,Friday,NL Interval,MAIN,Premiumtryck upp till 78% rabatt!,33117,0.145,0,0,0,0,0,1,0,1,4,25
2024-03-02,Wednesday,NL Interval,MAIN,"Dina bilder på Canvastavla eller Fotopresenter från 49,50 kr",40869,0.1927,1,0,0,0,0,1,0,1,3,45
2024-09-17,Sunday,NL Interval,MAIN,3 dagar - 4 produkter - upp till 76% rabatt!,4965,0.0949,0,0,0,1,0,1,0,0,9,27
2024-07-01,Friday,NL Interval,MAIN,Personlig väggdekoration till fantastiska priser!,42561,0.1704,0,0,0,0,0,0,0,1,7,43
2024-08-06,Sunday,NL Interval,MAIN,(72h) Upp till 65% rabatt på Väggdekorationer!,234483,0.0643,0,0,0,1,0,1,0,1,8,30
2024-02-19,Sunday,NL Interval,MAIN,3 format ➔ 3 dagar ➔ 1 pris,45165,0.1216,0,0,0,1,1,0,0,0,2,15
2024-04-12,Wednesday,NL Interval,MAIN,Skynda dig! Väggdekor från endast 39kr!,207495,0.0774,0,0,0,1,1,1,1,1,4,28
2024-02-04,Friday,NL Interval,MAIN,Hem och livsstil-produkter från 49 kr,25467,0.1579,0,0,0,0,0,0,0,1,2,28
2024-03-03,Friday,NL Interval,MAIN,Hem och livsstil-produkter från 49 kr,44385,0.1293,0,0,0,0,0,0,0,1,3,28
2024-09-10,Sunday,NL Interval,MAIN,3 dagar - 4 produkter - upp till 76% rabatt!,4998,0.0828,0,0,0,1,0,1,0,0,9,27
2024-12-21,Wednesday,NL Interval,MAIN,"Dina bilder på Canvastavla eller Fotopresenter från 49,50 kr",51918,0.1668,1,0,0,0,0,1,0,1,12,45
2024-06-17,Friday,NL Interval,MAIN,Personlig väggdekoration till fantastiska priser!,33315,0.1389,0,0,0,0,0,0,0,1,6,43
2024-03-11,Friday,NL Interval,MAIN,Hem och livsstil-produkter från 49 kr,31149,0.137,0,0,0,0,0,0,0,1,3,28
2024-09-02,Friday,NL Interval,MAIN,Personlig väggdekoration till fantastiska priser!,45696,0.1654,0,0,0,0,0,0,0,1,9,43
2024-05-13,Friday,NL Interval,MAIN,Personlig väggdekoration till fantastiska priser!,31071,0.1437,0,0,0,0,0,0,0,1,5,43
2024-05-06,Friday,NL Interval,MAIN,Personlig väggdekoration till fantastiska priser!,32121,0.1391,0,0,0,0,0,0,0,1,5,43
2024-08-27,Sunday,NL Interval,MAIN,(72h) Upp till 65% rabatt på Väggdekorationer!,237504,0.0719,0,0,0,1,0,1,0,1,8,30
2024-06-07,Wednesday,NL Interval,MAIN,✨ 3 Canvastavlor | 2 dagar | Upp till 54% rabatt!,34755,0.0892,0,0,1,1,1,1,0,1,6,30
2024-06-22,Wednesday,NL Interval,MAIN,Otroligt ✨ 3 XXL-format för 249 kr styck,44175,0.1717,0,0,1,0,1,1,0,0,6,26
2024-07-03,Monday,NL Interval,MAIN,Dekorativ inredning för hemmet till de bästa priset,96258,0.1645,0,0,0,0,0,0,0,1,7,42
2024-01-06,Friday,NL Interval,MAIN,Personlig väggdekoration till fantastiska priser!,52677,0.1599,0,0,0,0,0,0,0,1,1,43
2024-03-15,Wednesday,NL Interval,MAIN,✨ 3 Canvastavlor | 2 dagar | Upp till 54% rabatt!,207258,0.0742,0,0,1,1,1,1,0,1,3,30
2024-09-11,Sunday,NL Interval,MAIN,3 format ➔ 3 dagar ➔ 1 pris,45000,0.1491,0,0,0,1,1,0,0,0,9,15
2024-04-19,Wednesday,NL Interval,MAIN,Missa inte - Fotopresenter från endast 59 kr!,207306,0.0805,0,0,0,0,1,1,1,1,4,33
2024-08-21,Sunday,NL Interval,MAIN,3 format ➔ 3 dagar ➔ 1 pris,44712,0.1518,0,0,0,1,1,0,0,0,8,15
2024-06-21,Wednesday,NL Interval,MAIN,Skynda dig! Väggdekor från endast 39kr!,1782,0.101,0,0,0,1,1,1,1,1,6,28
2024-03-13,Sunday,NL Interval,MAIN,Dekorativ inredning för hemmet till de bästa priset,41934,0.1778,0,0,0,0,0,0,0,1,3,42
2024-10-29,Sunday,NL Interval,MAIN,(72h) Upp till 65% rabatt på Väggdekorationer!,239622,0.0739,0,0,0,1,0,1,0,1,10,30
2024-08-19,Friday,NL Interval,MAIN,Hem och livsstil-produkter från 49 kr,44847,0.1586,0,0,0,0,0,0,0,1,8,28
2024-05-06,Friday,NL Interval,MAIN,Premiumtryck upp till 78% rabatt!,31833,0.1495,0,0,0,0,0,1,0,1,5,25
2024-04-08,Friday,NL Interval,MAIN,Hem och livsstil-produkter från 49 kr,28386,0.1444,0,0,0,0,0,0,0,1,4,28
2024-03-11,Friday,NL Interval,MAIN,Personlig väggdekoration till fantastiska priser!,28869,0.1632,0,0,0,0,0,0,0,1,3,43
2024-05-01,Sunday,NL Interval,MAIN,3 format ➔ 3 dagar ➔ 1 pris,28683,0.1371,0,0,0,1,1,0,0,0,5,15
2024-02-04,Friday,NL Interval,MAIN,Personlig väggdekoration till fantastiska priser!,40536,0.1975,0,0,0,0,0,0,0,1,2,43
2024-11-18,Friday,NL Interval,MAIN,Premiumtryck upp till 78% rabatt!,48780,0.1805,0,0,0,0,0,1,0,1,11,25
2024-10-22,Sunday,NL Interval,MAIN,(72h) Upp till 65% rabatt på Väggdekorationer!,4689,0.1036,0,0,0,1,0,1,0,1,10,30
2024-10-04,Wednesday,NL Interval,MAIN,✨ 3 Canvastavlor | 2 dagar | Upp till 54% rabatt!,5136,0.0946,0,0,1,1,1,1,0,1,10,30
2024-02-22,Wednesday,NL Interval,MAIN,"Dina bilder på Canvastavla eller Fotopresenter från 49,50 kr",52701,0.1617,1,0,0,0,0,1,0,1,2,45
2024-08-14,Sunday,NL Interval,MAIN,3 format ➔ 3 dagar ➔ 1 pris,33948,0.1258,0,0,0,1,1,0,0,0,8,15
2024-05-22,Sunday,NL Interval,MAIN,WOW! Canvastavla 80x60cm för 189 kr,40386,0.1663,0,0,0,0,1,1,0,1,5,21
2024-07-10,Sunday,NL Interval,MAIN,3 format ➔ 3 dagar ➔ 1 pris,41676,0.1597,0,0,0,1,1,0,0,0,7,15
2024-05-27,Friday,NL Interval,MAIN,Premiumtryck upp till 78% rabatt!,32799,0.1549,0,0,0,0,0,1,0,1,5,25
2024-06-12,Sunday,NL Interval,MAIN,WOW! Canvastavla 80x60cm för 189 kr,42078,0.162,0,0,0,0,1,1,0,1,6,21
2024-02-03,Friday,NL Interval,MAIN,Hem och livsstil-produkter från 49 kr,51555,0.1526,0,0,0,0,0,0,0,1,2,28
2024-06-10,Friday,NL Interval,MAIN,Premiumtryck upp till 78% rabatt!,33879,0.1507,0,0,0,0,0,1,0,1,6,25
2024-05-04,Wednesday,NL Interval,MAIN,"Dina bilder på Canvastavla eller Fotopresenter från 49,50 kr",39915,0.1853,1,0,0,0,0,1,0,1,5,45
2024-08-19,Friday,NL Interval,MAIN,Premiumtryck upp till 78% rabatt!,35766,0.1465,0,0,0,0,0,1,0,1,8,25
2024-04-03,Sunday,NL Interval,MAIN,3 format ➔ 3 dagar ➔ 1 pris,29952,0.1378,0,0,0,1,1,0,0,0,4,15
2024-04-20,Wednesday,NL Interval,MAIN,Otroligt ✨ 3 XXL-format för 249 kr styck,41757,0.182,0,0,1,0,1,1,0,0,4,26
2024-10-14,Friday,NL Interval,MAIN,Personlig väggdekoration till fantastiska priser!,48123,0.1643,0,0,0,0,0,0,0,1,10,43
2024-09-09,Friday,NL Interval,MAIN,Hem och livsstil-produkter från 49 kr,45135,0.1628,0,0,0,0,0,0,0,1,9,28
2024-02-06,Sunday,NL Interval,MAIN,3 format ➔ 3 dagar ➔ 1 pris,25374,0.151,0,0,0,1,1,0,0,0,2,15
2024-04-15,Friday,NL Interval,MAIN,Personlig väggdekoration till fantastiska priser!,32454,0.1374,0,0,0,0,0,0,0,1,4,43
2024-08-16,Wednesday,NL Interval,MAIN,Skynda dig! Väggdekor från endast 39kr!,237447,0.0792,0,0,0,1,1,1,1,1,8,28
2024-01-09,Sunday,NL Interval,MAIN,3 format ➔ 3 dagar ➔ 1 pris,26346,0.1553,0,0,0,1,1,0,0,0,1,15
2024-04-05,Wednesday,NL Interval,MAIN,✨ 3 Canvastavlor | 2 dagar | Upp till 54% rabatt!,48807,0.0851,0,0,1,1,1,1,0,1,4,30
2024-09-27,Wednesday,NL Interval,MAIN,Skynda dig! Väggdekor från endast 39kr!,240261,0.0784,0,0,0,1,1,1,1,1,9,28
2024-09-17,Sunday,NL Interval,MAIN,(72h) Upp till 65% rabatt på Väggdekorationer!,239739,0.073,0,0,0,1,0,1,0,1,9,30
2024-03-18,Friday,NL Interval,MAIN,Hem och livsstil-produkter från 49 kr,28257,0.1391,0,0,0,0,0,0,0,1,3,28
2024-12-16,Friday,NL Interval,MAIN,Personlig väggdekoration till fantastiska priser!,52410,0.1599,0,0,0,0,0,0,0,1,12,43
2024-02-26,Sunday,NL Interval,MAIN,3 format ➔ 3 dagar ➔ 1 pris,52305,0.1482,0,0,0,1,1,0,0,0,2,15
2024-12-16,Friday,NL Interval,MAIN,Hem och livsstil-produkter från 49 kr,41373,0.1298,0,0,0,0,0,0,0,1,12,28
2024-12-06,Wednesday,NL Interval,MAIN,Skynda dig! Väggdekor från endast 39kr!,4347,0.0863,0,0,0,1,1,1,1,1,12,28
2024-10-25,Wednesday,NL Interval,MAIN,Missa inte - Fotopresenter från endast 59 kr!,239820,0.0773,0,0,0,0,1,1,1,1,10,33
2024-12-03,Sunday,NL Interval,MAIN,(72h) Upp till 65% rabatt på Väggdekorationer!,4476,0.0979,0,0,0,1,0,1,0,1,12,30
2024-08-02,Wednesday,NL Interval,MAIN,Missa inte - Fotopresenter från endast 59 kr!,235512,0.0754,0,0,0,0,1,1,1,1,8,33
2024-01-21,Friday,NL Interval,MAIN,Hem och livsstil-produkter från 49 kr,39072,0.1981,0,0,0,0,0,0,0,1,1,28
2024-04-22,Friday,NL Interval,MAIN,Hem och livsstil-produkter från 49 kr,31851,0.1403,0,0,0,0,0,0,0,1,4,28
2024-11-02,Thursday,NL Interval,MAIN,Personlig väggdekoration till fantastiska priser!,22356,0.0985,0,0,0,0,0,0,0,1,11,43
2024-01-14,Friday,NL Interval,MAIN,Personlig väggdekoration till fantastiska priser!,39468,0.2189,0,0,0,0,0,0,0,1,1,43
2024-02-17,Friday,NL Interval,MAIN,Premiumtryck upp till 78% rabatt!,46029,0.1259,0,0,0,0,0,1,0,1,2,25
2024-08-06,Sunday,NL Interval,MAIN,Skynda dig | -54% på XXL-Canvastavla!,3657,0.0861,0,0,0,1,1,1,1,1,8,24
2024-06-15,Wednesday,NL Interval,MAIN,"Dina bilder på Canvastavla eller Fotopresenter från 49,50 kr",41946,0.1761,1,0,0,0,0,1,0,1,6,45
2024-12-24,Sunday,NL Interval,MAIN,Skynda dig | -54% på XXL-Canvastavla!,13299,0.0952,0,0,0,1,1,1,1,1,12,24
2024-04-08,Friday,NL Interval,MAIN,Premiumtryck upp till 78% rabatt!,33126,0.1494,0,0,0,0,0,1,0,1,4,25
2024-03-20,Sunday,NL Interval,MAIN,3 format ➔ 3 dagar ➔ 1 pris,28065,0.1424,0,0,0,1,1,0,0,0,3,15
2024-10-25,Wednesday,NL Interval,MAIN,✨ 3 Canvastavlor | 2 dagar | Upp till 54% rabatt!,5163,0.0982,0,0,1,1,1,1,0,1,10,30
2024-11-08,Wednesday,NL Interval,MAIN,Skynda dig! Väggdekor från endast 39kr!,239886,0.0798,0,0,0,1,1,1,1,1,11,28
2024-04-16,Sunday,NL Interval,MAIN,Skynda dig | -54% på XXL-Canvastavla!,207084,0.0726,0,0,0,1,1,1,1,1,4,24
2024-07-15,Friday,NL Interval,MAIN,Premiumtryck upp till 78% rabatt!,43422,0.1843,0,0,0,0,0,1,0,1,7,25
2024-12-21,Thursday,NL Final,MAIN,"&#x1f4b0; Få 100 KR rabatt på din beställning{% if contact.1 == '' %}{% if contact.1 == true %}, {{ contact.1 }} {% else %} {% endif %}{% else %}{% if contact.1 == true %}, {{ contact.1 }} {% else %} {% endif %}{% endif %}| Spara nu!",11145,0.0517,0,1,1,0,1,1,1,0,12,30
2024-02-01,Tuesday,NL Interval,MAIN,Personlig väggdekoration till fantastiska priser!,14205,0.158,0,0,0,0,0,0,0,1,2,43
2024-01-13,Friday,NL Interval,MAIN,Premiumtryck upp till 78% rabatt!,45975,0.1353,0,0,0,0,0,1,0,1,1,25
2024-04-04,Tuesday,NL Interval,MAIN,Personlig väggdekoration till fantastiska priser!,10200,0.0818,0,0,0,0,0,0,0,1,4,43
2024-07-31,Sunday,NL Interval,MAIN,3 format ➔ 3 dagar ➔ 1 pris,42120,0.1528,0,0,0,1,1,0,0,0,7,15
2024-11-12,Sunday,NL Interval,MAIN,Skynda dig | -54% på XXL-Canvastavla!,239703,0.0747,0,0,0,1,1,1,1,1,11,24
2024-04-07,Friday,NL Interval,MAIN,Upp till -63% på favorit Väggdekorationer!,207819,0.0731,0,0,0,0,0,1,0,1,4,30
2024-05-21,Sunday,NL Interval,MAIN,3 dagar - 4 produkter - upp till 76% rabatt!,45126,0.0728,0,0,0,1,0,1,0,0,5,27
2024-02-01,Tuesday,NL Interval,MAIN,Otroligt ✨ 3 XXL-format för 249 kr styck,31158,0.2238,0,0,1,0,1,1,0,0,2,26
2024-09-06,Wednesday,NL Interval,MAIN,Skynda dig! Väggdekor från endast 39kr!,241209,0.0795,0,0,0,1,1,1,1,1,9,28
2024-03-25,Friday,NL Interval,MAIN,Premiumtryck upp till 78% rabatt!,29595,0.1465,0,0,0,0,0,1,0,1,3,25
2024-03-27,Sunday,NL Interval,MAIN,3 format ➔ 3 dagar ➔ 1 pris,40236,0.1739,0,0,0,1,1,0,0,0,3,15
2024-12-30,Friday,NL Interval,MAIN,Premiumtryck upp till 78% rabatt!,53745,0.1664,0,0,0,0,0,1,0,1,12,25
2024-05-02,Monday,NL Interval,MAIN,Personlig väggdekoration till fantastiska priser!,19122,0.1425,0,0,0,0,0,0,0,1,5,43
2024-01-27,Friday,NL Interval,MAIN,Personlig väggdekoration till fantastiska priser!,52368,0.1513,0,0,0,0,0,0,0,1,1,43
2024-05-10,Wednesday,NL Interval,MAIN,Missa inte - Fotopresenter från endast 59 kr!,208437,0.0763,0,0,0,0,1,1,1,1,5,33
2024-02-25,Friday,NL Interval,MAIN,Personlig väggdekoration till fantastiska priser!,41199,0.1864,0,0,0,0,0,0,0,1,2,43
2024-09-06,Wednesday,NL Interval,MAIN,Missa inte - Fotopresenter från endast 59 kr!,4467,0.1021,0,0,0,0,1,1,1,1,9,33
2024-12-06,Wednesday,NL Interval,MAIN,✨ 3 Canvastavlor | 2 dagar | Upp till 54% rabatt!,4929,0.0925,0,0,1,1,1,1,0,1,12,30
2024-10-04,Wednesday,NL Interval,MAIN,Missa inte - Fotopresenter från endast 59 kr!,239964,0.0773,0,0,0,0,1,1,1,1,10,33
2024-03-23,Wednesday,NL Interval,MAIN,"Dina bilder på Canvastavla eller Fotopresenter från 49,50 kr",40611,0.1855,1,0,0,0,0,1,0,1,3,45
2024-12-17,Sunday,NL Interval,MAIN,(72h) Upp till 65% rabatt på Väggdekorationer!,4224,0.093,0,0,0,1,0,1,0,1,12,30
2024-10-08,Sunday,NL Interval,MAIN,(72h) Upp till 65% rabatt på Väggdekorationer!,239784,0.0722,0,0,0,1,0,1,0,1,10,30
2024-03-04,Saturday,NL Interval,MAIN,Dekorativ inredning för hemmet till de bästa priset,96513,0.1503,0,0,0,0,0,0,0,1,3,42
2024-07-17,Sunday,NL Interval,MAIN,3 format ➔ 3 dagar ➔ 1 pris,32484,0.1273,0,0,0,1,1,0,0,0,7,15
2024-09-01,Thursday,NL Interval,MAIN,Premiumtryck upp till 78% rabatt!,26325,0.1173,0,0,0,0,0,1,0,1,9,25
2024-12-27,Wednesday,NL Interval,MAIN,Missa inte - Fotopresenter från endast 59 kr!,244104,0.0699,0,0,0,0,1,1,1,1,12,33
2024-09-30,Friday,NL Interval,MAIN,Hem och livsstil-produkter från 49 kr,45558,0.1603,0,0,0,0,0,0,0,1,9,28
2024-06-26,Sunday,NL Interval,MAIN,Dekorativ inredning för hemmet till de bästa priset,43158,0.1465,0,0,0,0,0,0,0,1,6,42
2024-08-09,Wednesday,NL Interval,MAIN,Missa inte - Fotopresenter från endast 59 kr!,3912,0.0844,0,0,0,0,1,1,1,1,8,33
2024-04-04,Monday,NL Interval,MAIN,Dekorativ inredning för hemmet till de bästa priset,11523,0.1666,0,0,0,0,0,0,0,1,4,42
2024-11-01,Tuesday,NL Interval,MAIN,Otroligt ✨ 3 XXL-format för 249 kr styck,25317,0.1335,0,0,1,0,1,1,0,0,11,26
2024-07-02,Saturday,NL Interval,MAIN,Personlig väggdekoration till fantastiska priser!,20208,0.1244,0,0,0,0,0,0,0,1,7,43
2024-05-20,Friday,NL Interval,MAIN,Personlig väggdekoration till fantastiska priser!,40527,0.1834,0,0,0,0,0,0,0,1,5,43
2024-03-25,Friday,NL Interval,MAIN,Personlig väggdekoration till fantastiska priser!,30750,0.149,0,0,0,0,0,0,0,1,3,43
2024-05-10,Wednesday,NL Interval,MAIN,Missa inte - Fotopresenter från endast 59 kr!,46470,0.09,0,0,0,0,1,1,1,1,5,33
2024-06-25,Sunday,NL Interval,MAIN,(72h) Upp till 65% rabatt på Väggdekorationer!,228225,0.0683,0,0,0,1,0,1,0,1,6,30
2024-12-24,Sunday,NL Interval,MAIN,(72h) Upp till 65% rabatt på Väggdekorationer!,4584,0.087,0,0,0,1,0,1,0,1,12,30
2024-11-05,Sunday,NL Interval,MAIN,3 dagar - 4 produkter - upp till 76% rabatt!,239601,0.073,0,0,0,1,0,1,0,0,11,27
2024-04-09,Sunday,NL Interval,MAIN,3 dagar - 4 produkter - upp till 76% rabatt!,207669,0.0677,0,0,0,1,0,1,0,0,4,27
2024-02-11,Friday,NL Interval,MAIN,Hem och livsstil-produkter från 49 kr,40080,0.1849,0,0,0,0,0,0,0,1,2,28
2024-08-12,Friday,NL Interval,MAIN,Hem och livsstil-produkter från 49 kr,34053,0.1336,0,0,0,0,0,0,0,1,8,28
2024-11-19,Sunday,NL Interval,MAIN,Skynda dig | -54% på XXL-Canvastavla!,4800,0.0975,0,0,0,1,1,1,1,1,11,24
2024-06-11,Sunday,NL Interval,MAIN,3 dagar - 4 produkter - upp till 76% rabatt!,220665,0.0699,0,0,0,1,0,1,0,0,6,27
2024-04-13,Wednesday,NL Interval,MAIN,"Dina bilder på Canvastavla eller Fotopresenter från 49,50 kr",40470,0.1805,1,0,0,0,0,1,0,1,4,45
2024-06-17,Friday,NL Interval,MAIN,Hem och livsstil-produkter från 49 kr,41694,0.1669,0,0,0,0,0,0,0,1,6,28
2024-03-03,Friday,NL Interval,MAIN,Premiumtryck upp till 78% rabatt!,53571,0.1564,0,0,0,0,0,1,0,1,3,25
2024-09-03,Sunday,NL Interval,MAIN,Skynda dig | -54% på XXL-Canvastavla!,4143,0.097,0,0,0,1,1,1,1,1,9,24
2024-12-25,Sunday,NL Interval,MAIN,3 format ➔ 3 dagar ➔ 1 pris,51483,0.155,0,0,0,1,1,0,0,0,12,15
2024-07-30,Sunday,NL Interval,MAIN,Skynda dig | -54% på XXL-Canvastavla!,234585,0.0729,0,0,0,1,1,1,1,1,7,24
2024-02-05,Sunday,NL Interval,MAIN,3 format ➔ 3 dagar ➔ 1 pris,51384,0.1387,0,0,0,1,1,0,0,0,2,15
2024-05-15,Sunday,NL Interval,MAIN,Dekorativ inredning för hemmet till de bästa priset,41079,0.164,0,0,0,0,0,0,0,1,5,42
2024-06-05,Sunday,NL Interval,MAIN,Dekorativ inredning för hemmet till de bästa priset,42771,0.16,0,0,0,0,0,0,0,1,6,42
2024-10-08,Sunday,NL Interval,MAIN,Skynda dig | -54% på XXL-Canvastavla!,4737,0.1001,0,0,0,1,1,1,1,1,10,24
